date,mean,count
2019-07-23,0.15136833095577742,701
2019-07-24,0.18869669603524222,454
2019-07-25,0.17439219015280108,589
2019-07-26,0.1455544423440454,529
2019-07-27,0.2073834170854272,199
2019-07-28,0.1846824120603016,199
2019-07-29,0.10081791044776117,134
2019-07-30,0.1475442467378412,1686
2019-07-31,0.1429051705170516,909
2019-08-01,0.11644504084013983,857
2019-08-02,0.09895788690476179,672
2019-08-03,0.1665818181818181,220
2019-08-04,0.15870410958904116,219
2019-08-05,0.08007341614906828,805
2019-08-06,0.1451936790923824,617
2019-08-07,0.1762886756238004,521
2019-08-08,0.12505370018975326,527
2019-08-09,0.11070635696821508,409
2019-08-10,0.08254792899408282,169
2019-08-11,0.06675389610389611,154
2019-08-12,0.13287374005305042,377
2019-08-13,0.12392414698162708,762
2019-08-14,0.07873984819734343,527
2019-08-15,0.12121899441340785,358
2019-08-16,0.11320653357531756,551
2019-08-17,0.10953945945945949,185
2019-08-18,0.04449960937500003,256
2019-08-19,0.11854869565217367,805
2019-08-20,0.07645194532071498,951
2019-08-21,0.13764137447405314,713
2019-08-22,0.09971884456671243,727
2019-08-23,0.0553524449877751,818
2019-08-24,0.11861274900398398,251
2019-08-25,0.0005113074204947054,283
2019-08-26,0.0870264075067023,746
2019-08-27,0.08681439999999994,625
2019-08-28,0.10127792869269943,589
2019-08-29,0.13654867256637152,791
2019-08-30,0.13198137715179956,639
2019-08-31,0.12203048780487803,164
2019-09-01,0.08941767441860464,215
2019-09-02,0.13814871794871797,312
2019-09-03,0.09375501955671439,767
2019-09-04,0.1327620689655171,783
2019-09-05,0.12378211068211066,777
2019-09-06,0.10850242424242426,165
2019-09-07,0.17264111842105254,304
2019-09-08,0.11641789883268479,257
2019-09-09,0.10164503703703699,675
2019-09-10,0.11537037701974864,1671
2019-09-11,0.15352275017998557,1389
2019-09-12,0.13118148648648645,740
2019-09-13,0.06440109589041092,1095
2019-09-14,0.13535615384615393,260
2019-09-15,0.17067860465116277,215
2019-09-16,0.1135137420718815,473
2019-09-17,0.1335536312849161,537
2019-09-18,0.14793112244897957,588
2019-09-19,0.1301359663865545,595
2019-09-20,0.1284900439238651,683
2019-09-21,0.1601727272727272,187
2019-09-22,0.1471405263157894,190
2019-09-23,0.15057557692307696,520
2019-09-24,0.09547538461538457,650
2019-09-25,0.16085207920792075,505
2019-09-26,0.13045440613026807,522
2019-09-27,0.14870947136563872,454
2019-09-28,0.15576543209876548,162
2019-09-29,0.1492821052631579,190
2019-09-30,0.17300064102564053,780
2019-10-01,0.1197758800521512,767
2019-10-02,0.11837026548672563,565
2019-10-03,0.1538191150442477,565
2019-10-04,0.1471511792452829,848
2019-10-05,0.1909705314009662,207
2019-10-06,0.16135315789473684,190
2019-10-07,0.1179408805031445,795
2019-10-08,0.09646438953488369,688
2019-10-09,0.09208670788253467,647
2019-10-10,0.08685537294563836,791
2019-10-11,0.13508722966014397,971
2019-10-12,0.13283232758620692,232
2019-10-13,0.15151750000000005,200
2019-10-14,0.1267373572593799,613
2019-10-15,0.10522981927710849,664
2019-10-16,0.10379691714836224,519
2019-10-17,0.09900648148148147,540
2019-10-18,0.1291821285140561,498
2019-10-19,0.17951160714285716,112
2019-10-20,0.18557243243243243,185
2019-10-21,0.11620192771084321,830
2019-10-22,0.09643954423592493,746
2019-10-23,0.11861410256410258,702
2019-10-24,0.09356063122923591,602
2019-10-25,0.1325023584905659,636
2019-10-26,0.14974721030042917,233
2019-10-27,0.13145589353612167,263
2019-10-28,0.14613134502923944,855
2019-10-29,0.15805185185185183,135
2019-10-30,0.11300146590184816,1569
2019-10-31,0.11723573735199118,929
2019-11-01,0.15911080050825904,787
2019-11-02,0.15508681318681308,273
2019-11-03,0.1379366795366795,259
2019-11-04,0.11619605734767029,558
2019-11-05,0.14177276264591435,514
2019-11-06,0.16867006960556835,431
2019-11-07,0.12362801724137917,696
2019-11-08,0.10991333333333328,435
2019-11-09,0.2117259668508287,181
2019-11-10,0.20285846774193556,248
2019-11-11,0.13045759849906188,533
2019-11-12,0.15815749128919834,574
2019-11-13,0.14797866492146602,764
2019-11-14,0.09600668563300126,703
2019-11-15,0.1485727272727272,605
2019-11-16,0.1351759259259259,162
2019-11-17,0.19496158536585365,164
2019-11-18,0.15606963855421677,415
2019-11-19,0.1461914893617019,564
2019-11-20,0.12813890410958895,730
2019-11-21,0.12648680851063823,470
2019-11-22,0.26271052631578945,95
2019-11-23,0.14897935483870967,155
2019-11-24,0.12958245614035094,228
2019-11-25,0.17193263888888863,432
2019-11-26,0.13888190255220403,431
2019-11-27,0.16751374407582917,422
2019-11-28,0.15874647887323945,213
2019-11-29,0.16908992248062013,258
2019-11-30,0.1770274193548387,124
2019-12-01,0.19449824561403517,228
2019-12-02,0.16456138211382088,492
2019-12-03,0.1111514084507042,568
2019-12-04,0.158151923076923,364
2019-12-05,0.17161127049180308,488
2019-12-06,0.1697095952023986,667
2019-12-07,0.2299656626506025,166
2019-12-08,0.15950128205128203,156
2019-12-09,0.1254608346709469,623
2019-12-10,0.12335163147792706,521
2019-12-11,0.19215919999999997,125
2019-12-12,0.1459142857142856,763
2019-12-13,0.1245598086124401,627
2019-12-14,0.16600572916666673,192
2019-12-15,0.1667644549763033,211
2019-12-16,0.17260706766917275,665
2019-12-17,0.13488330308529925,551
2019-12-18,0.15155938931297702,655
2019-12-19,0.17004847775175644,427
2019-12-20,0.17576036960985617,487
2019-12-21,0.2110368131868132,182
2019-12-22,0.18924921465968575,191
2019-12-23,0.14244321192052967,604
2019-12-24,0.17453531157270027,337
2019-12-25,0.2675171232876712,146
2019-12-26,0.17200893416927887,638
2019-12-27,0.1648530516431925,426
2019-12-28,0.18613915343915338,189
2019-12-29,0.162654954954955,222
2019-12-30,0.20180474934036946,758
2019-12-31,0.14588027210884344,588
