date,mean,count
2019-12-03,0.19479494382022475,178
2019-12-04,0.19224469026548663,226
2019-12-05,0.1532564766839378,193
2019-12-06,0.17467233009708732,206
2019-12-07,0.21896619718309857,71
2019-12-08,0.07698076923076924,78
2019-12-09,0.12836909871244642,233
2019-12-10,0.16289,160
2019-12-11,0.1355511764705883,170
2019-12-12,0.20077457627118633,236
2019-12-13,0.16211404255319153,235
2019-12-14,0.12363888888888888,54
2019-12-15,0.15218227848101262,79
2019-12-16,0.1712816143497757,223
2019-12-17,0.2796402542372881,236
2019-12-18,0.11359813084112144,214
2019-12-19,0.15735789473684209,209
2019-12-20,0.21325889830508465,236
2019-12-21,0.2341151515151514,66
2019-12-22,0.11783768115942027,69
2019-12-23,0.12862941176470585,153
2019-12-24,0.22617758620689657,116
2019-12-25,0.15101764705882356,34
2019-12-26,0.1573401869158878,214
2019-12-27,0.17790680628272248,191
2019-12-28,0.1363125,72
2019-12-29,0.19798354430379742,79
2019-12-30,0.23745411764705887,255
2019-12-31,0.2298058510638297,188
