date,mean,count
2019-07-19,0.09048513513513516,74
2019-07-20,-0.022131818181818176,22
2019-07-21,0.1682642857142857,42
2019-07-22,0.15881728395061723,81
2019-07-23,0.1149389534883721,172
2019-07-24,0.06572384615384615,130
2019-07-25,0.13679164733178653,431
2019-07-26,0.16815945121951212,328
2019-07-27,0.20961375,80
2019-07-28,0.12140322580645163,62
2019-07-29,0.15435223880597015,134
2019-07-30,0.1409684210526316,152
2019-07-31,0.08342542372881354,118
2019-08-01,0.02697521367521367,117
2019-08-02,0.0678568181818182,88
2019-08-03,0.07267073170731707,41
2019-08-04,0.1444,28
2019-08-05,0.12400542635658914,129
2019-08-06,0.07243333333333335,132
2019-08-07,0.1584673684210526,95
2019-08-08,0.16566356589147285,129
2019-08-09,0.08949166666666666,60
2019-08-10,0.0013280000000000026,25
2019-08-11,0.10249705882352939,34
2019-08-12,0.10852173913043478,69
2019-08-13,0.13415663716814163,113
2019-08-14,0.0519543859649123,114
2019-08-15,0.14601509433962265,53
2019-08-16,0.152859649122807,114
2019-08-17,0.16636896551724137,29
2019-08-18,0.06731379310344827,29
2019-08-19,0.1450673913043479,184
2019-08-20,0.0780827906976744,215
2019-08-21,0.12381048387096777,124
2019-08-22,0.10696666666666663,138
2019-08-23,0.03753448275862068,116
2019-08-24,0.004956000000000003,25
2019-08-25,0.04447073170731707,41
2019-08-26,0.06524018691588786,107
2019-08-27,0.0034398692810457465,153
2019-08-28,0.0837858585858586,99
2019-08-29,0.09358167938931293,131
2019-08-30,0.12774712643678163,87
2019-08-31,0.12518387096774194,31
2019-09-01,0.09591304347826089,23
2019-09-02,0.09047173913043478,46
2019-09-03,0.029069483568075125,213
2019-09-04,0.11814428571428573,140
2019-09-05,0.0773884615384615,156
2019-09-06,0.1323982300884956,113
2019-09-07,0.10451818181818182,33
2019-09-08,0.09381351351351352,37
2019-09-09,0.05986114285714285,175
2019-09-10,0.08581502890173413,173
2019-09-11,0.06554603174603171,126
2019-09-12,0.1413877659574468,188
2019-09-13,0.09253214285714285,112
2019-09-14,-0.04992592592592593,27
2019-09-15,0.011359259259259256,27
2019-09-16,0.10268999999999999,90
2019-09-17,0.06674263565891475,129
2019-09-18,0.05006415094339625,106
2019-09-19,0.07620573248407643,157
2019-09-20,0.1065833333333333,126
2019-09-21,-0.018282857142857146,35
2019-09-22,-0.049300000000000004,27
2019-09-23,0.07260662251655627,151
2019-09-24,0.09434650000000008,200
2019-09-25,0.11837079646017701,113
2019-09-26,0.1101207547169811,106
2019-09-27,0.14145581395348833,86
2019-09-28,0.12308235294117645,34
2019-09-29,0.16998749999999996,40
2019-09-30,0.1436452631578947,95
2019-10-01,0.11034374999999999,144
2019-10-02,0.0815846153846154,117
2019-10-03,0.08140975609756099,123
2019-10-04,0.02783689320388349,103
2019-10-05,-0.022392000000000002,25
2019-10-06,-0.0198625,24
2019-10-07,0.10647499999999997,116
2019-10-08,0.01925798816568048,169
2019-10-09,0.0956209523809524,105
2019-10-10,0.11565895522388062,134
2019-10-11,0.15380472440944884,127
2019-10-12,0.06456451612903226,31
2019-10-13,0.23295263157894736,38
2019-10-14,0.10822934782608692,92
2019-10-15,0.11208097560975618,205
2019-10-16,0.08799338842975206,121
2019-10-17,0.13009241379310343,145
2019-10-18,0.0789691056910569,123
2019-10-19,0.14613111111111113,45
2019-10-20,0.10794666666666666,45
2019-10-21,0.10763524590163935,122
2019-10-22,0.0952116022099448,181
2019-10-23,0.10715517241379306,174
2019-10-24,0.10714473684210525,152
2019-10-25,0.14168713450292403,171
2019-10-26,0.08175454545454545,44
2019-10-27,0.10917454545454545,55
2019-10-28,0.1080573170731706,492
2019-10-29,0.06015330882352939,272
2019-10-30,0.154640625,128
2019-10-31,0.1283108333333333,120
2019-11-01,0.1756715355805243,267
2019-11-02,0.06834186046511628,43
2019-11-03,0.11499750000000002,40
2019-11-04,0.25398876404494386,89
2019-11-05,0.10267226890756304,119
2019-11-06,0.10015287356321838,87
2019-11-07,0.11090300000000006,200
2019-11-08,0.16379124087591249,137
2019-11-09,0.12665121951219516,41
2019-11-10,0.08542,40
2019-11-11,0.08838440366972478,109
2019-11-12,0.09193018867924525,159
2019-11-13,0.1188923076923077,156
2019-11-14,0.09780375939849625,133
2019-11-15,0.13058000000000003,155
2019-11-16,0.11832857142857144,28
2019-11-17,0.14328571428571427,56
2019-11-18,0.15123481481481485,135
2019-11-19,0.12599136690647483,139
2019-11-20,0.1459637168141593,113
2019-11-21,0.1074903448275862,145
2019-11-22,0.05196923076923077,91
2019-11-23,-0.029008695652173913,23
2019-11-24,0.13418139534883722,43
2019-11-25,0.11803061224489789,98
2019-11-26,0.09031739130434786,138
2019-11-27,0.08739135802469135,81
2019-11-28,0.06274477611940298,67
2019-11-29,0.14367391304347826,46
2019-11-30,0.21087000000000003,20
2019-12-01,0.14848367346938776,49
2019-12-02,0.10752892561983472,121
2019-12-03,0.02844715447154472,246
2019-12-04,0.10960740740740743,189
2019-12-05,0.06322542372881355,59
2019-12-06,0.14616,10
2019-12-07,0.14888125,48
2019-12-08,0.16446274509803924,51
2019-12-09,0.20980360360360367,111
2019-12-10,0.107568992248062,129
2019-12-11,0.10231743119266058,109
2019-12-12,0.10039842519685035,127
2019-12-13,0.17674660194174763,103
2019-12-14,0.10512424242424243,33
2019-12-15,0.09384318181818183,44
2019-12-16,0.12988495575221237,113
2019-12-17,0.16701756756756755,148
2019-12-18,0.1202144230769231,104
2019-12-19,0.07802523364485982,107
2019-12-20,0.1434072463768116,138
2019-12-21,0.11872291666666666,48
2019-12-22,0.13175555555555557,45
2019-12-23,0.08623690476190476,84
2019-12-24,0.09132213114754098,122
2019-12-25,0.1378066666666667,45
2019-12-26,0.11087597402597402,154
2019-12-27,0.14510609756097556,82
2019-12-28,0.19719038461538466,52
2019-12-29,0.07959782608695652,46
2019-12-30,0.3295263803680983,163
2019-12-31,0.17776421052631575,95
